,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),soil_temperature_level_1 (degC),soil_temperature_level_2 (degC),soil_temperature_level_3 (degC),soil_temperature_level_4 (degC),surface_thermal_radiation (W/m^2),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),mean_sea_level_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),snow_depth (mm of water equivalent),snow_density (kg/m^3),volumetric_soil_water_layer_1 (0-1),volumetric_soil_water_layer_2 (0-1),volumetric_soil_water_layer_3 (0-1),volumetric_soil_water_layer_4 (0-1),wind_speed (m/s),wind_direction (deg),10m_wind_gust (m/s),100m_wind_speed (m/s),100m_wind_direction (deg)
2023-02-15 17:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-2.3,-9.61,-0.1,0.39,1.69,5.26,193.8,302.22,774.48,302.15,0.57,88501.64,102587.1,0.0,0.0,0.0,7.83,156.44,0.25,0.26,0.19,0.18,3.49,264.65,7.11,4.88,268.69
2023-02-15 18:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-0.89,-9.48,-0.06,0.38,1.69,5.26,193.78,446.18,835.92,446.08,0.52,88563.9,102590.74,0.04,0.0,0.0,7.83,156.45,0.25,0.26,0.19,0.18,3.71,277.93,6.88,4.77,279.39
2023-02-15 19:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-0.34,-9.59,-0.4,0.38,1.69,5.25,198.6,582.05,952.61,581.91,0.5,88615.87,102580.09,0.12,0.0,0.0,7.74,156.46,0.25,0.26,0.19,0.18,3.71,285.8,7.98,4.71,286.62
2023-02-15 20:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.47,-10.03,-0.38,0.37,1.69,5.25,199.95,632.27,944.77,632.12,0.45,88628.97,102541.53,0.03,0.0,0.0,7.74,156.47,0.25,0.26,0.19,0.18,3.63,287.9,8.02,4.61,289.09
2023-02-15 21:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.13,-10.52,0.18,0.37,1.69,5.25,200.77,607.99,890.66,607.85,0.39,88619.25,102489.49,0.01,0.0,0.0,7.74,156.48,0.25,0.26,0.19,0.18,3.67,287.57,7.9,4.66,289.12
2023-02-15 22:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.02,-10.95,2.07,0.42,1.69,5.25,200.35,555.19,948.55,555.06,0.35,88578.12,102421.37,0.0,0.0,0.0,7.74,156.49,0.25,0.26,0.19,0.18,2.72,296.59,7.91,3.45,298.56
2023-02-15 23:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.1,-11.97,2.59,0.45,1.69,5.24,199.03,426.19,866.21,426.09,0.32,88639.85,102466.19,0.0,0.0,0.0,7.74,156.5,0.25,0.26,0.19,0.18,2.63,288.46,7.64,3.5,291.4
2023-02-16 00:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.97,-12.21,2.58,0.48,1.69,5.24,199.94,270.01,798.82,269.95,0.32,88655.56,102474.35,0.0,0.0,0.0,7.65,156.52,0.25,0.26,0.19,0.18,3.03,278.55,7.08,4.3,283.06
2023-02-16 01:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.43,-11.16,1.89,0.51,1.69,5.24,199.17,88.04,581.46,88.02,0.41,88695.31,102524.39,0.01,0.0,0.0,7.65,156.53,0.25,0.26,0.19,0.18,2.68,260.89,5.18,5.62,274.75
2023-02-16 02:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-1.28,-10.27,1.1,0.52,1.69,5.23,197.59,0.49,0.0,0.49,0.5,88751.43,102627.57,0.01,0.0,0.0,7.65,156.53,0.25,0.26,0.19,0.18,3.48,256.3,6.07,7.4,271.85
2023-02-16 03:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-3.36,-9.57,0.25,0.53,1.69,5.23,196.98,0.0,0.0,0.0,0.62,88799.74,102738.56,0.01,0.0,0.0,7.65,156.54,0.25,0.26,0.19,0.18,3.97,257.84,6.23,8.0,271.56
2023-02-16 04:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-3.69,-9.81,0.28,0.53,1.69,5.23,196.11,0.0,0.0,0.0,0.63,88860.86,102846.42,0.0,0.0,0.0,7.65,156.55,0.25,0.26,0.19,0.18,3.78,250.11,6.13,7.63,265.91
2023-02-16 05:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-4.28,-9.63,0.15,0.52,1.69,5.22,195.12,0.0,0.0,0.0,0.66,88891.09,102903.18,0.0,0.0,0.0,7.65,156.56,0.25,0.26,0.19,0.18,3.68,237.9,6.14,7.37,254.4
2023-02-16 06:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-4.21,-9.72,0.28,0.52,1.69,5.22,193.47,0.0,0.0,0.0,0.65,88938.95,102972.6,0.0,0.0,0.0,7.65,156.57,0.25,0.26,0.19,0.18,3.77,231.0,6.32,7.49,246.6
2023-02-16 07:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-4.62,-10.26,0.14,0.51,1.69,5.22,195.77,0.0,0.0,0.0,0.65,88947.5,102990.45,0.0,0.0,0.0,7.65,156.58,0.25,0.26,0.19,0.18,3.77,227.25,6.22,7.4,242.84
2023-02-16 08:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-4.9,-11.01,-0.02,0.5,1.69,5.21,195.24,0.0,0.0,0.0,0.62,88938.89,102982.34,0.0,0.0,0.0,7.65,156.59,0.25,0.26,0.19,0.18,3.91,225.07,6.23,7.17,239.93
2023-02-16 09:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-3.57,-10.75,0.36,0.49,1.69,5.21,194.86,0.0,0.0,0.0,0.58,88976.41,103026.55,0.0,0.0,0.0,7.65,156.59,0.25,0.26,0.19,0.18,3.79,223.44,6.12,7.05,238.56
2023-02-16 10:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-5.96,-11.83,-0.84,0.5,1.69,5.21,194.76,0.0,0.0,0.0,0.63,88974.32,103091.9,0.0,0.0,0.0,7.65,156.6,0.25,0.26,0.19,0.18,2.69,211.95,5.65,6.1,229.79
2023-02-16 11:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-5.19,-11.93,-0.41,0.49,1.69,5.21,194.46,0.0,0.0,0.0,0.59,89009.68,103131.91,0.0,0.0,0.0,7.65,156.61,0.25,0.26,0.19,0.18,2.38,204.78,5.13,5.14,226.95
2023-02-16 12:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-5.54,-12.2,-0.57,0.49,1.69,5.2,194.26,0.0,0.0,0.0,0.59,89022.19,103146.4,0.0,0.0,0.0,7.65,156.61,0.25,0.26,0.19,0.18,2.11,194.89,4.85,4.24,221.39
2023-02-16 13:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-6.12,-12.34,-0.53,0.48,1.69,5.2,194.04,0.0,0.0,0.0,0.61,89064.05,103194.47,0.0,0.0,0.0,7.65,156.62,0.25,0.26,0.19,0.18,2.04,189.22,4.82,3.9,217.12
2023-02-16 14:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-6.5,-12.63,-0.62,0.46,1.69,5.2,193.81,0.0,0.0,0.0,0.62,89055.34,103191.55,0.0,0.0,0.0,7.65,156.63,0.25,0.26,0.19,0.18,1.9,184.8,4.75,3.49,214.51
2023-02-16 15:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-4.8,-11.81,0.19,0.45,1.69,5.19,193.54,6.47,0.0,6.47,0.58,89090.64,103239.53,0.02,0.0,0.0,7.65,156.63,0.25,0.26,0.19,0.18,1.97,172.4,5.1,2.91,198.78
2023-02-16 16:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-3.16,-11.39,-0.23,0.44,1.69,5.19,195.2,128.78,629.19,128.76,0.53,89116.12,103274.32,0.0,0.0,0.0,7.65,156.64,0.25,0.26,0.19,0.18,1.93,163.81,5.85,2.52,178.51
2023-02-16 17:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-2.05,-11.92,-0.94,0.43,1.69,5.19,198.23,311.78,827.57,311.7,0.47,89116.62,103222.5,0.01,0.0,0.0,7.65,156.64,0.25,0.26,0.19,0.18,1.73,152.28,5.64,1.88,155.58
2023-02-16 18:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-0.92,-12.27,-1.2,0.42,1.69,5.18,202.1,470.71,919.59,470.6,0.42,89122.79,103155.49,0.01,0.0,0.0,7.65,156.65,0.25,0.26,0.19,0.18,1.59,144.55,5.36,1.8,146.59
2023-02-16 19:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.12,-12.39,-1.12,0.41,1.69,5.18,206.6,579.75,943.97,579.61,0.38,89098.05,103075.25,0.0,0.0,0.0,7.65,156.66,0.25,0.26,0.19,0.18,1.71,146.62,5.61,2.11,151.36
2023-02-16 20:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.92,-11.51,-0.36,0.41,1.68,5.18,205.85,637.7,978.67,637.54,0.36,89033.73,102961.63,0.0,0.0,0.0,7.65,156.67,0.24,0.26,0.19,0.18,1.89,145.4,5.82,2.38,150.03
2023-02-16 21:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.4,-11.47,0.36,0.41,1.68,5.17,208.96,620.67,935.19,620.53,0.33,88976.45,102864.59,0.0,0.0,0.0,7.65,156.68,0.24,0.25,0.19,0.18,2.21,146.07,6.07,2.78,148.99
2023-02-16 22:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.58,-12.66,-0.27,0.37,1.68,5.17,208.39,559.44,938.89,559.3,0.29,88934.31,102823.56,0.0,0.0,0.0,7.65,156.69,0.24,0.25,0.19,0.18,2.39,149.69,6.52,3.04,152.39
2023-02-16 23:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.61,-13.4,-0.09,0.37,1.68,5.17,210.25,432.66,874.19,432.56,0.28,88973.75,102864.38,0.0,0.0,0.0,7.65,156.71,0.24,0.25,0.19,0.18,2.88,146.13,6.78,3.79,149.0
2023-02-17 00:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.39,-11.59,0.09,0.37,1.68,5.16,207.23,270.11,779.37,270.05,0.35,88930.11,102844.65,0.0,0.0,0.0,7.24,156.72,0.24,0.25,0.19,0.18,3.26,145.85,6.48,4.93,148.48
2023-02-17 01:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-0.96,-10.0,0.31,0.37,1.68,5.16,203.09,90.7,573.38,90.68,0.5,88913.28,102879.76,0.05,0.0,0.0,7.24,156.73,0.24,0.25,0.19,0.18,3.33,150.96,6.57,6.46,153.08
2023-02-17 02:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-2.53,-9.71,0.62,0.37,1.68,5.16,202.67,0.71,0.0,0.71,0.58,88950.77,102974.02,0.16,0.0,0.0,7.24,156.74,0.24,0.25,0.19,0.18,3.91,153.72,8.03,7.32,155.74
2023-02-17 03:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-4.34,-10.23,0.21,0.36,1.68,5.15,195.79,0.0,0.0,0.0,0.64,88965.98,103042.1,0.06,0.0,0.0,7.24,156.74,0.24,0.25,0.19,0.18,3.85,153.02,8.31,6.89,154.02
2023-02-17 04:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-6.02,-11.9,-0.51,0.36,1.68,5.15,193.5,0.0,0.0,0.0,0.63,88996.71,103121.22,0.03,0.0,0.0,7.24,156.76,0.24,0.25,0.19,0.18,3.83,148.08,8.25,6.52,149.78
2023-02-17 05:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-6.54,-12.42,-0.68,0.35,1.68,5.15,194.0,0.0,0.0,0.0,0.63,88996.68,103152.62,0.38,0.0,0.0,7.24,156.76,0.24,0.25,0.19,0.18,3.84,145.27,8.25,6.43,147.55
2023-02-17 06:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-6.99,-12.87,-0.86,0.34,1.68,5.15,197.3,0.0,0.0,0.0,0.63,89002.78,103192.18,0.87,0.0,0.0,7.24,156.77,0.24,0.25,0.19,0.18,3.77,143.81,8.08,6.31,146.71
2023-02-17 07:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-7.75,-14.2,-1.21,0.33,1.67,5.14,194.77,0.0,0.0,0.0,0.6,89009.71,103216.43,1.0,0.0,0.0,7.24,156.77,0.24,0.25,0.19,0.18,3.6,142.2,7.91,6.1,145.63
2023-02-17 08:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-7.12,-14.37,-0.84,0.32,1.67,5.14,195.57,0.0,0.0,0.0,0.56,89001.69,103215.59,0.52,0.0,0.0,7.24,156.78,0.24,0.25,0.19,0.18,3.5,142.21,7.84,5.9,145.95
2023-02-17 09:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-5.04,-14.16,0.3,0.31,1.67,5.14,194.95,0.0,0.0,0.0,0.49,89024.64,103239.16,0.57,0.0,0.0,7.24,156.79,0.24,0.25,0.19,0.18,3.46,141.11,7.66,5.72,145.15
2023-02-17 10:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-8.34,-15.13,-1.64,0.29,1.67,5.13,191.27,0.0,0.0,0.0,0.58,88996.93,103286.97,0.46,0.0,0.0,7.24,156.78,0.24,0.26,0.2,0.18,3.67,139.13,7.57,6.37,144.69
2023-02-17 11:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-8.3,-14.92,-1.6,0.27,1.67,5.13,189.18,0.0,0.0,0.0,0.59,88993.38,103283.17,0.74,0.0,0.0,7.24,156.79,0.24,0.26,0.2,0.18,3.21,134.64,7.18,5.36,139.24
2023-02-17 12:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-8.51,-15.17,-1.81,0.26,1.67,5.13,199.21,0.0,0.0,0.0,0.59,88995.09,103305.45,0.92,0.0,0.0,7.24,156.79,0.24,0.26,0.2,0.18,3.1,134.53,6.68,4.95,137.83
2023-02-17 13:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-8.64,-15.29,-1.93,0.25,1.66,5.12,201.74,0.0,0.0,0.0,0.59,89001.38,103307.05,0.92,0.0,0.0,7.24,156.8,0.24,0.26,0.2,0.18,2.76,138.8,6.17,4.51,142.74
2023-02-17 14:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-8.53,-15.12,-1.97,0.23,1.66,5.12,212.18,0.0,0.0,0.0,0.59,89009.63,103308.26,0.89,0.0,0.0,7.24,156.8,0.24,0.26,0.2,0.18,2.66,139.05,6.08,4.09,143.66
2023-02-17 15:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-7.01,-14.37,-1.33,0.22,1.66,5.12,207.89,5.96,0.0,5.96,0.56,89043.85,103332.04,0.8,0.0,0.0,7.24,156.81,0.24,0.26,0.2,0.18,2.78,139.75,6.14,3.98,143.8
2023-02-17 16:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-6.11,-14.26,-1.81,0.2,1.66,5.12,213.2,106.94,260.95,106.93,0.53,89058.24,103317.47,0.46,0.0,0.0,7.24,156.81,0.24,0.26,0.2,0.18,2.61,133.15,6.48,3.32,136.85
2023-02-17 17:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-4.37,-13.79,-2.07,0.19,1.66,5.11,201.52,294.89,616.54,294.84,0.48,89075.29,103252.82,0.71,0.0,0.0,7.24,156.82,0.24,0.26,0.2,0.18,2.51,123.69,6.46,3.03,127.51
2023-02-17 18:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-2.97,-13.26,-2.4,0.18,1.65,5.11,193.76,473.04,861.5,472.93,0.45,89036.89,103115.73,0.61,0.0,0.0,7.24,156.83,0.24,0.26,0.2,0.18,2.38,119.55,6.46,2.85,124.15
2023-02-17 19:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-0.49,-12.51,-1.93,0.17,1.65,5.1,197.82,581.33,896.08,581.2,0.4,89011.02,103005.63,0.65,0.0,0.0,7.24,156.84,0.24,0.26,0.2,0.18,2.22,122.91,6.58,2.68,127.77
2023-02-17 20:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.29,-11.87,-1.5,0.16,1.65,5.1,201.31,640.77,947.93,640.62,0.37,88940.98,102854.82,0.48,0.0,0.0,7.24,156.85,0.24,0.25,0.2,0.18,1.97,134.53,6.13,2.41,138.68
2023-02-17 21:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.37,-12.34,-0.75,0.16,1.65,5.1,206.65,633.59,935.76,633.44,0.31,88856.96,102702.22,0.25,0.0,0.0,7.15,156.86,0.24,0.25,0.2,0.18,1.53,145.66,5.41,1.88,150.24
2023-02-17 22:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.62,-13.06,-1.25,0.12,1.64,5.1,206.98,573.35,970.63,573.21,0.28,88824.96,102666.54,0.04,0.0,0.0,7.15,156.86,0.24,0.26,0.2,0.18,1.74,146.39,4.83,2.12,148.53
2023-02-17 23:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.98,-12.25,-1.03,0.11,1.64,5.09,205.87,446.67,911.99,446.57,0.3,88792.73,102605.58,0.1,0.0,0.0,7.15,156.87,0.24,0.26,0.2,0.18,1.73,153.1,4.03,2.16,157.88
2023-02-18 00:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.13,-9.09,-0.86,0.1,1.64,5.09,205.55,277.92,796.12,277.85,0.4,88762.34,102568.28,0.14,0.0,0.0,6.9,156.88,0.24,0.26,0.2,0.18,1.56,165.55,2.53,2.36,169.6
2023-02-18 01:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.25,-10.51,-0.43,0.1,1.64,5.09,202.84,94.58,567.5,94.57,0.44,88753.24,102567.23,0.04,0.0,0.0,6.9,156.89,0.24,0.25,0.2,0.18,2.49,160.37,3.63,2.8,173.25
2023-02-18 02:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-2.28,-10.02,-0.29,0.09,1.63,5.08,200.24,1.02,0.0,1.02,0.55,88732.97,102553.66,0.0,0.0,0.0,6.9,156.9,0.24,0.25,0.2,0.18,2.42,160.51,4.51,3.07,169.32
2023-02-18 03:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-4.54,-10.42,-0.73,0.09,1.63,5.08,199.08,0.0,0.0,0.0,0.63,88702.03,102528.68,0.0,0.0,0.0,6.9,156.91,0.24,0.25,0.2,0.18,2.37,167.4,5.27,3.04,165.1
2023-02-18 04:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-5.25,-10.26,-0.79,0.08,1.63,5.08,197.61,0.0,0.0,0.0,0.68,88711.89,102567.54,0.02,0.0,0.0,6.9,156.92,0.24,0.25,0.2,0.18,1.99,165.53,5.26,2.19,151.35
2023-02-18 05:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-6.07,-11.23,-0.95,0.07,1.63,5.07,196.49,0.0,0.0,0.0,0.67,88707.05,102606.53,0.01,0.0,0.0,6.9,156.92,0.24,0.25,0.2,0.18,2.07,164.66,5.32,2.33,138.0
2023-02-18 06:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-6.51,-11.63,-1.03,0.06,1.63,5.07,195.85,0.0,0.0,0.0,0.67,88690.75,102617.47,0.0,0.0,0.0,6.9,156.93,0.24,0.25,0.2,0.18,1.93,165.21,5.04,2.35,136.0
2023-02-18 07:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-7.28,-13.01,-1.35,0.05,1.62,5.07,194.77,0.0,0.0,0.0,0.64,88652.45,102595.34,0.0,0.0,0.0,6.9,156.93,0.24,0.25,0.2,0.18,1.76,165.69,4.56,1.98,135.7
2023-02-18 08:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-6.56,-13.4,-0.95,0.04,1.62,5.07,194.08,0.0,0.0,0.0,0.58,88627.17,102577.11,0.0,0.0,0.0,6.9,156.94,0.24,0.25,0.2,0.18,1.78,165.1,4.56,2.02,139.67
2023-02-18 09:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-5.55,-14.11,-0.4,0.03,1.62,5.06,195.14,0.0,0.0,0.0,0.51,88572.01,102520.77,0.0,0.0,0.0,6.9,156.95,0.24,0.25,0.2,0.18,1.57,166.01,4.21,1.56,138.87
2023-02-18 10:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-9.04,-15.3,-1.85,0.03,1.61,5.06,193.54,0.0,0.0,0.0,0.6,88571.17,102601.12,0.0,0.0,0.0,6.9,120.43,0.24,0.26,0.2,0.18,1.74,169.33,4.11,1.45,157.02
2023-02-18 11:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-8.87,-16.11,-1.88,0.02,1.61,5.06,194.99,0.0,0.0,0.0,0.56,88499.99,102520.06,0.01,0.0,0.0,6.9,120.43,0.24,0.26,0.2,0.18,1.64,168.12,4.17,1.55,156.0
2023-02-18 12:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-8.88,-16.21,-1.99,0.01,1.61,5.05,194.83,0.0,0.0,0.0,0.55,88493.02,102519.5,0.2,0.0,0.0,6.9,120.44,0.24,0.26,0.2,0.18,1.29,168.09,3.9,0.95,146.38
2023-02-18 13:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-8.62,-16.41,-2.02,0.0,1.61,5.05,193.81,0.0,0.0,0.0,0.53,88473.62,102509.34,0.83,0.0,0.0,6.9,120.44,0.24,0.26,0.2,0.18,1.64,169.09,4.35,1.55,150.83
2023-02-18 14:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-8.75,-16.73,-2.28,-0.01,1.6,5.05,201.88,0.0,0.0,0.0,0.52,88434.49,102447.38,0.95,0.0,0.0,6.9,120.44,0.24,0.26,0.2,0.18,1.5,173.07,4.71,1.4,173.63
2023-02-18 15:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-5.75,-14.84,-1.2,-0.02,1.6,5.05,220.15,6.7,0.0,6.7,0.49,88404.19,102397.91,0.98,0.0,0.0,6.9,120.51,0.24,0.26,0.2,0.18,1.39,167.04,4.37,0.72,177.05
2023-02-18 16:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-4.87,-14.11,-2.05,-0.03,1.6,5.04,230.39,94.49,115.88,94.49,0.48,88379.1,102357.56,0.96,0.0,0.0,6.9,120.63,0.24,0.26,0.2,0.18,1.09,161.2,4.61,0.76,178.88
2023-02-18 17:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-2.9,-13.61,-2.38,-0.04,1.59,5.04,228.82,250.42,358.58,250.38,0.43,88335.12,102254.46,0.96,0.0,0.0,6.9,120.77,0.24,0.26,0.2,0.18,0.36,158.37,4.45,0.16,264.72
2023-02-18 18:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-0.41,-12.84,-2.25,-0.05,1.59,5.03,219.39,443.79,704.05,443.71,0.39,88311.98,102152.88,0.99,0.0,0.0,6.81,120.88,0.24,0.26,0.2,0.18,0.49,219.07,4.23,0.71,255.86
2023-02-18 19:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.89,-13.51,-2.15,-0.06,1.59,5.03,227.68,502.94,623.88,502.85,0.33,88255.15,102028.62,0.99,0.0,0.0,6.81,121.0,0.24,0.26,0.2,0.18,1.3,254.46,4.6,1.8,259.87
2023-02-18 20:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.1,-12.83,-1.7,-0.06,1.58,5.03,255.54,432.65,310.12,432.6,0.32,88199.38,101928.98,0.99,0.0,0.0,6.81,121.12,0.24,0.25,0.2,0.18,2.08,261.77,5.3,2.77,262.77
2023-02-18 21:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.34,-12.64,-1.14,-0.07,1.58,5.03,276.53,350.15,91.94,350.14,0.3,88112.53,101805.74,1.0,0.0,0.0,6.81,121.35,0.24,0.25,0.2,0.18,2.65,257.92,5.88,3.54,258.13
2023-02-18 22:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.51,-13.16,-1.41,-0.09,1.58,5.02,280.75,309.96,63.27,309.95,0.28,88058.34,101721.29,0.99,0.0,0.0,6.81,149.91,0.24,0.25,0.2,0.18,2.44,246.82,6.4,3.23,247.98
2023-02-18 23:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.96,-14.39,-1.23,-0.1,1.57,5.02,281.48,235.56,69.46,235.56,0.25,88035.66,101673.8,0.99,0.0,0.0,6.81,153.67,0.24,0.25,0.2,0.18,3.02,249.76,6.59,4.2,250.16
2023-02-19 00:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.65,-12.57,-1.0,-0.1,1.57,5.02,289.33,99.88,27.89,99.88,0.29,88072.55,101719.09,1.0,0.01,0.01,6.81,180.55,0.24,0.25,0.2,0.18,2.23,255.24,4.42,4.64,260.93
2023-02-19 01:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.29,-10.66,-0.66,-0.1,1.57,5.02,285.72,36.47,5.49,36.47,0.38,88100.91,101767.16,0.96,0.02,0.02,6.81,176.25,0.24,0.25,0.2,0.18,2.02,250.37,3.6,4.83,263.65
2023-02-19 02:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.72,-9.85,-0.16,-0.11,1.56,5.01,279.32,0.66,0.0,0.66,0.42,88145.32,101838.34,0.97,0.01,0.01,6.81,173.67,0.24,0.25,0.2,0.18,2.21,250.57,3.72,5.29,268.5
2023-02-19 03:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.26,-8.33,-0.23,-0.11,1.56,5.01,279.86,0.0,0.0,0.0,0.49,88180.44,101901.31,0.89,0.01,0.01,6.81,172.37,0.24,0.25,0.2,0.18,2.63,238.09,4.46,5.87,258.21
2023-02-19 04:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.61,-8.9,-0.32,-0.11,1.56,5.0,261.43,0.0,0.0,0.0,0.49,88213.67,101952.27,0.68,0.0,0.0,6.81,172.19,0.24,0.25,0.2,0.18,3.21,240.24,5.43,6.83,253.69
2023-02-19 05:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.92,-9.04,-0.14,-0.12,1.55,5.0,258.12,0.0,0.0,0.0,0.47,88273.2,102031.27,0.68,0.0,0.0,6.81,172.19,0.24,0.25,0.2,0.18,3.63,250.36,6.16,7.7,261.1
2023-02-19 06:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.78,-9.07,-0.13,-0.12,1.55,5.0,253.78,0.0,0.0,0.0,0.48,88340.24,102125.7,0.48,0.0,0.0,6.81,172.19,0.24,0.25,0.2,0.18,3.77,255.57,6.25,7.88,265.88
2023-02-19 07:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.16,-9.41,-0.18,-0.13,1.55,5.0,255.41,0.0,0.0,0.0,0.49,88349.2,102155.57,0.47,0.0,0.0,6.81,172.18,0.24,0.25,0.2,0.18,3.82,257.15,6.73,7.88,266.6
2023-02-19 08:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-0.73,-9.32,-0.4,-0.13,1.54,4.99,242.12,0.0,0.0,0.0,0.52,88396.84,102225.45,0.37,0.0,0.0,6.81,172.14,0.24,0.25,0.2,0.18,3.92,258.71,6.86,8.06,267.48
