,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),soil_temperature_level_1 (degC),soil_temperature_level_2 (degC),soil_temperature_level_3 (degC),soil_temperature_level_4 (degC),surface_thermal_radiation (W/m^2),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),mean_sea_level_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),snow_depth (mm of water equivalent),snow_density (kg/m^3),volumetric_soil_water_layer_1 (0-1),volumetric_soil_water_layer_2 (0-1),volumetric_soil_water_layer_3 (0-1),volumetric_soil_water_layer_4 (0-1),wind_speed (m/s),wind_direction (deg),10m_wind_gust (m/s),100m_wind_speed (m/s),100m_wind_direction (deg)
2023-03-12 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.32,-5.41,0.8,1.16,1.55,3.8,226.16,0.0,0.0,0.0,0.79,85683.78,101825.32,0.66,0.0,0.0,61.74,185.99,0.28,0.24,0.16,0.19,1.6,108.97,3.48,3.23,115.12
2023-03-12 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.78,-5.16,0.77,1.09,1.55,3.8,243.28,0.0,0.0,0.0,0.78,85687.12,101879.67,0.97,0.0,0.0,61.74,190.52,0.28,0.24,0.16,0.19,1.59,104.64,3.47,3.26,102.01
2023-03-12 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.57,-4.99,0.73,1.03,1.55,3.8,250.62,0.0,0.0,0.0,0.77,85674.12,101913.11,1.0,0.01,0.01,61.74,193.74,0.28,0.24,0.16,0.19,1.68,108.5,3.47,3.04,109.1
2023-03-12 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.98,-4.69,0.74,0.96,1.55,3.8,265.78,0.0,0.0,0.0,0.76,85714.42,101966.12,1.0,0.02,0.03,61.76,194.21,0.28,0.24,0.16,0.19,1.68,107.67,3.59,2.75,112.81
2023-03-12 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.9,-4.71,0.62,0.9,1.56,3.79,281.04,0.03,0.0,0.03,0.75,85713.51,101970.38,1.0,0.04,0.04,61.83,194.51,0.28,0.24,0.16,0.19,1.59,104.69,3.73,2.52,112.01
2023-03-12 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.1,-4.41,0.7,0.85,1.56,3.79,287.5,33.11,73.88,33.11,0.72,85764.68,102026.02,1.0,0.06,0.06,61.84,194.81,0.28,0.24,0.16,0.19,1.63,104.64,4.22,2.21,114.47
2023-03-12 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.01,-4.84,0.33,0.81,1.56,3.79,287.51,126.47,53.82,126.47,0.7,85796.53,102036.01,1.0,0.06,0.06,61.86,195.36,0.28,0.24,0.16,0.19,1.36,108.97,4.45,1.78,123.41
2023-03-12 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.68,-4.48,0.13,0.78,1.56,3.79,294.98,236.13,99.62,236.12,0.68,85841.75,102060.85,0.97,0.05,0.05,61.86,196.01,0.28,0.24,0.16,0.19,1.0,104.33,4.53,1.29,117.03
2023-03-12 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.43,-3.45,0.36,0.76,1.56,3.79,296.45,373.19,159.43,373.17,0.65,85876.62,102052.35,0.97,0.03,0.03,61.88,196.62,0.28,0.24,0.16,0.19,0.98,96.42,4.6,1.22,103.65
2023-03-12 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.55,-2.99,0.87,0.76,1.56,3.78,296.9,360.39,78.42,360.38,0.62,85860.21,101972.65,0.78,0.02,0.02,61.88,197.36,0.28,0.24,0.16,0.19,1.09,94.66,4.35,1.33,100.16
2023-03-12 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.52,-1.96,1.4,0.81,1.56,3.78,282.33,529.51,411.31,529.43,0.63,85843.48,101872.35,0.62,0.01,0.0,61.83,198.25,0.28,0.24,0.16,0.19,0.93,117.59,4.45,1.14,126.54
2023-03-12 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.83,-0.91,2.28,0.89,1.56,3.78,272.71,609.61,527.16,609.5,0.62,85822.14,101777.25,0.66,0.0,0.0,61.83,199.18,0.28,0.24,0.16,0.19,0.89,139.66,4.37,1.2,153.6
2023-03-12 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,7.11,-0.57,3.48,1.09,1.56,3.78,263.99,581.71,590.49,581.61,0.58,85798.81,101674.12,0.66,0.01,0.0,61.78,188.56,0.28,0.24,0.16,0.19,0.5,131.57,4.12,0.71,137.71
2023-03-12 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,7.49,-0.48,3.86,1.3,1.56,3.78,254.97,456.63,612.21,456.54,0.57,85788.9,101626.19,0.82,0.0,0.0,61.7,189.17,0.28,0.24,0.16,0.19,0.73,144.48,4.07,0.94,149.85
2023-03-13 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,7.53,-0.49,3.93,1.5,1.56,3.78,283.24,268.5,360.16,268.46,0.57,85749.51,101574.07,0.97,0.0,0.0,60.98,189.7,0.28,0.24,0.16,0.19,1.2,133.7,3.81,1.71,141.61
2023-03-13 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,6.67,1.78,3.68,1.66,1.57,3.77,296.32,105.26,150.86,105.25,0.71,85774.25,101615.4,0.98,0.06,0.0,60.97,190.11,0.28,0.24,0.16,0.19,1.31,119.91,3.12,2.55,127.98
2023-03-13 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.89,1.28,3.44,1.76,1.57,3.77,296.61,10.3,0.0,10.3,0.72,85769.66,101636.73,0.98,0.08,0.0,60.98,190.45,0.28,0.24,0.16,0.19,1.5,112.12,4.99,3.2,123.99
2023-03-13 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.59,1.0,2.83,1.8,1.58,3.77,274.09,0.0,0.0,0.0,0.83,85774.27,101677.24,0.99,0.11,0.0,61.03,190.77,0.28,0.24,0.16,0.19,1.91,124.16,3.9,4.04,129.49
2023-03-13 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.31,1.33,2.58,1.8,1.59,3.77,267.9,0.0,0.0,0.0,0.87,85796.62,101714.32,0.99,0.03,0.0,61.05,191.07,0.28,0.24,0.16,0.19,1.67,125.02,4.14,3.47,131.99
2023-03-13 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.59,1.28,2.16,1.77,1.59,3.77,264.44,0.0,0.0,0.0,0.91,85810.15,101747.01,1.0,0.01,0.0,61.05,191.37,0.28,0.24,0.16,0.19,1.94,140.4,4.47,3.49,141.51
2023-03-13 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.22,0.93,1.88,1.72,1.6,3.76,260.98,0.0,0.0,0.0,0.91,85815.11,101768.32,1.0,0.0,0.0,61.05,191.67,0.28,0.24,0.16,0.19,2.18,146.88,4.77,4.18,152.71
2023-03-13 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.02,0.69,1.71,1.65,1.6,3.76,279.1,0.0,0.0,0.0,0.91,85798.79,101756.91,0.92,0.14,0.0,61.05,191.98,0.28,0.24,0.16,0.19,2.17,148.66,4.67,4.48,158.5
2023-03-13 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.33,0.74,1.59,1.59,1.61,3.76,282.8,0.0,0.0,0.0,0.89,85763.46,101720.48,0.9,0.08,0.0,61.09,192.33,0.28,0.24,0.16,0.19,2.07,148.42,4.59,4.48,161.29
2023-03-13 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.33,0.67,1.55,1.52,1.61,3.76,280.11,0.0,0.0,0.0,0.89,85755.93,101710.58,0.98,0.21,0.01,61.25,192.69,0.28,0.24,0.16,0.19,1.99,151.0,4.38,4.2,165.63
2023-03-13 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.54,0.69,1.54,1.58,1.62,3.76,265.71,0.0,0.0,0.0,0.94,85737.47,101624.47,0.92,0.26,0.0,61.45,172.94,0.28,0.24,0.16,0.19,1.71,143.43,4.3,3.21,157.64
2023-03-13 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.37,0.45,1.43,1.53,1.62,3.76,272.48,0.0,0.0,0.0,0.94,85717.34,101602.69,0.99,0.38,0.08,61.65,176.78,0.28,0.24,0.16,0.19,2.38,160.23,4.46,4.25,171.82
2023-03-13 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.65,0.76,1.38,1.48,1.63,3.75,284.97,0.0,0.0,0.0,0.94,85697.44,101563.63,0.98,0.24,0.01,61.81,180.38,0.28,0.24,0.16,0.19,2.57,162.25,4.61,4.73,178.67
2023-03-13 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.06,1.26,1.38,1.43,1.63,3.75,292.75,0.0,0.0,0.0,0.94,85713.73,101582.89,0.99,0.11,0.02,61.81,181.64,0.28,0.24,0.16,0.19,2.6,165.28,4.82,4.99,182.26
2023-03-13 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.38,1.3,1.43,1.38,1.63,3.75,292.74,0.07,0.0,0.07,0.93,85719.96,101605.9,1.0,0.22,0.06,61.91,182.6,0.29,0.24,0.16,0.19,2.52,170.24,4.83,5.01,187.44
2023-03-13 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.19,1.79,1.48,1.34,1.64,3.75,300.84,25.5,0.58,25.5,0.91,85762.88,101665.26,0.97,0.42,0.11,62.0,183.09,0.29,0.24,0.16,0.19,2.52,169.65,4.97,4.86,188.87
2023-03-13 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.71,2.24,1.48,1.32,1.64,3.75,301.82,108.1,13.33,108.1,0.9,85752.38,101654.66,0.95,0.58,0.13,62.27,183.78,0.29,0.24,0.16,0.19,2.47,170.55,5.06,4.91,188.54
2023-03-13 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.07,3.16,1.9,1.32,1.64,3.74,304.48,181.94,39.69,181.93,0.88,85760.39,101655.7,0.95,0.38,0.09,62.32,184.41,0.29,0.24,0.16,0.19,2.36,178.11,5.44,4.47,188.34
2023-03-13 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,6.18,3.2,2.33,1.37,1.64,3.74,302.74,308.67,107.32,308.66,0.81,85760.34,101605.26,0.94,0.15,0.03,62.07,184.74,0.3,0.24,0.16,0.19,2.89,201.04,6.55,4.46,202.08
2023-03-13 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,8.11,2.56,3.24,1.46,1.65,3.74,285.18,575.89,483.07,575.8,0.68,85723.25,101504.63,0.96,0.08,0.0,61.67,184.82,0.3,0.24,0.16,0.19,4.01,231.52,9.34,5.84,229.58
2023-03-13 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,8.37,2.74,3.95,1.61,1.65,3.74,287.65,643.63,630.5,643.51,0.68,85711.77,101452.41,0.95,0.08,0.0,61.18,184.89,0.31,0.24,0.16,0.19,4.25,234.84,10.76,6.14,233.31
2023-03-13 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,9.52,1.85,4.74,1.81,1.65,3.74,288.91,605.33,554.79,605.23,0.59,85643.07,101356.91,0.96,0.02,0.0,60.76,184.95,0.31,0.24,0.16,0.19,3.8,230.8,9.63,5.65,229.15
2023-03-13 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,10.3,1.92,5.44,2.12,1.66,3.74,280.67,545.93,505.53,545.84,0.56,85603.5,101263.95,0.94,0.01,0.0,60.18,165.79,0.32,0.24,0.16,0.19,3.63,228.02,8.96,5.7,225.76
2023-03-13 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,9.52,1.61,5.58,2.36,1.67,3.73,278.64,444.99,636.48,444.89,0.58,85594.26,101284.85,0.81,0.01,0.0,59.79,165.85,0.32,0.24,0.16,0.19,3.19,220.12,8.84,5.31,217.95
2023-03-14 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,9.6,1.79,5.45,2.59,1.68,3.73,272.6,325.73,672.6,325.66,0.58,85547.76,101207.59,0.26,0.05,0.0,59.58,165.9,0.32,0.24,0.16,0.19,2.83,209.87,8.02,4.91,209.94
2023-03-14 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,8.17,1.31,5.05,2.76,1.69,3.73,255.59,157.8,568.61,157.76,0.62,85548.51,101215.12,0.23,0.0,0.0,59.52,165.95,0.32,0.25,0.16,0.19,2.5,188.89,6.78,5.66,196.76
2023-03-14 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,6.56,1.0,4.63,2.86,1.7,3.73,246.19,21.79,0.0,21.79,0.68,85485.02,101164.55,0.06,0.0,0.0,59.52,166.0,0.32,0.25,0.16,0.19,2.79,175.45,6.67,6.82,188.75
2023-03-14 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.32,0.67,4.12,2.89,1.71,3.73,241.17,0.0,0.0,0.0,0.72,85470.83,101172.54,0.01,0.0,0.0,59.52,166.05,0.32,0.25,0.16,0.19,3.14,171.49,7.06,7.38,183.78
2023-03-14 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.05,0.33,3.68,2.87,1.72,3.72,241.57,0.0,0.0,0.0,0.72,85475.89,101187.84,0.0,0.0,0.0,59.52,166.1,0.32,0.25,0.16,0.19,3.24,174.95,7.29,7.64,186.53
2023-03-14 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.26,0.36,3.4,2.82,1.74,3.72,245.59,0.0,0.0,0.0,0.71,85472.08,101182.69,0.01,0.0,0.0,59.52,166.15,0.32,0.25,0.16,0.19,3.48,175.75,7.34,8.11,187.23
2023-03-14 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.44,0.05,3.19,2.76,1.75,3.72,253.48,0.0,0.0,0.0,0.68,85473.74,101191.81,0.97,0.02,0.0,59.52,166.19,0.32,0.25,0.16,0.19,3.52,176.78,7.27,8.38,187.35
2023-03-14 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.49,0.35,3.0,2.69,1.76,3.72,247.71,0.0,0.0,0.0,0.69,85450.91,101166.98,1.0,0.0,0.0,59.52,166.24,0.31,0.25,0.16,0.19,3.25,175.93,7.29,7.86,186.41
2023-03-14 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.79,0.12,2.97,2.62,1.77,3.72,269.17,0.0,0.0,0.0,0.67,85442.48,101147.99,1.0,0.0,0.0,59.52,166.28,0.31,0.25,0.16,0.19,2.95,172.59,6.92,7.22,185.56
2023-03-14 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,6.29,0.34,3.09,2.55,1.78,3.72,285.29,0.0,0.0,0.0,0.66,85420.85,101113.73,1.0,0.0,0.0,59.52,166.34,0.31,0.25,0.16,0.19,2.86,167.74,6.38,6.79,182.07
2023-03-14 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.92,-0.51,3.02,2.61,1.79,3.72,290.36,0.0,0.0,0.0,0.63,85402.9,101033.65,1.0,0.0,0.0,59.52,166.4,0.31,0.25,0.16,0.19,2.53,176.62,6.3,6.39,190.15
2023-03-14 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,6.31,-0.29,3.09,2.57,1.8,3.71,301.28,0.0,0.0,0.0,0.63,85397.3,101027.59,0.97,0.02,0.0,59.52,166.45,0.31,0.25,0.16,0.19,2.85,173.31,6.09,6.62,187.28
2023-03-14 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,6.22,-0.06,3.09,2.53,1.8,3.71,302.35,0.0,0.0,0.0,0.64,85395.59,101022.43,1.0,0.02,0.0,59.52,166.5,0.31,0.25,0.16,0.19,2.59,174.04,5.36,6.21,189.6
2023-03-14 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.73,-0.14,2.99,2.49,1.81,3.71,298.35,0.0,0.0,0.0,0.66,85393.02,101020.11,1.0,0.0,0.0,59.51,166.55,0.31,0.25,0.16,0.19,2.52,172.26,4.99,5.73,190.18
2023-03-14 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.51,-0.58,2.7,2.44,1.82,3.71,276.37,0.24,0.0,0.24,0.7,85334.53,100943.58,1.0,0.0,0.0,59.51,166.59,0.31,0.25,0.16,0.19,2.46,169.25,5.08,5.48,186.5
2023-03-14 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.64,-0.15,2.86,2.39,1.83,3.71,266.98,59.79,109.36,59.79,0.66,85357.72,100968.03,1.0,0.0,0.0,59.51,166.65,0.31,0.25,0.16,0.19,2.49,167.05,5.86,5.22,184.82
2023-03-14 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,7.61,0.24,3.36,2.37,1.84,3.71,280.96,176.89,128.41,176.88,0.6,85364.98,100993.29,1.0,0.01,0.0,59.51,166.88,0.31,0.25,0.16,0.19,2.2,169.33,5.88,4.85,183.48
2023-03-14 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,8.95,0.41,4.02,2.42,1.84,3.7,301.23,264.67,87.37,264.66,0.55,85329.12,100971.66,1.0,0.03,0.0,59.49,167.31,0.31,0.25,0.16,0.19,1.74,172.96,5.96,3.52,179.44
2023-03-14 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,9.42,0.15,4.61,2.51,1.85,3.7,306.95,344.16,55.49,344.15,0.52,85281.19,100881.22,1.0,0.08,0.0,59.36,167.7,0.31,0.25,0.16,0.19,1.52,172.7,6.76,2.92,174.77
2023-03-14 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,9.97,0.63,5.2,2.66,1.86,3.7,302.3,527.23,218.48,527.19,0.52,85176.66,100736.27,1.0,0.0,0.0,58.89,167.76,0.31,0.25,0.16,0.19,1.8,164.51,6.68,3.19,165.75
2023-03-14 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,10.63,0.82,5.6,2.84,1.87,3.7,304.68,543.74,233.48,543.69,0.51,85109.77,100642.65,1.0,0.01,0.0,58.38,167.81,0.32,0.25,0.16,0.19,3.12,169.36,9.7,5.11,170.08
2023-03-14 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,10.48,1.37,5.64,3.02,1.88,3.7,314.86,312.15,12.82,312.15,0.53,84979.06,100505.73,1.0,0.04,0.0,57.97,167.86,0.32,0.25,0.16,0.19,3.93,166.46,9.76,6.39,168.71
2023-03-14 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,9.19,1.51,5.85,3.33,1.89,3.7,316.96,255.72,6.25,255.72,0.59,84842.67,100358.38,1.0,0.05,0.0,57.4,167.91,0.33,0.25,0.16,0.19,4.64,163.26,9.04,7.65,165.35
2023-03-14 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,8.99,1.83,5.57,3.48,1.91,3.69,314.87,174.26,8.84,174.26,0.61,84792.49,100283.88,1.0,0.05,0.0,57.11,167.96,0.33,0.25,0.16,0.19,4.1,163.94,8.04,7.52,168.35
2023-03-15 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,8.43,2.54,5.21,3.59,1.92,3.69,315.19,96.45,0.33,96.45,0.66,84717.52,100227.09,1.0,0.24,0.0,56.91,168.02,0.33,0.25,0.16,0.19,4.38,170.57,9.08,8.18,174.66
2023-03-15 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,7.22,3.27,4.71,3.65,1.93,3.69,316.97,22.62,5.16,22.62,0.76,84603.44,100131.23,0.84,0.67,0.01,56.77,168.06,0.33,0.25,0.16,0.19,3.84,155.05,8.71,7.71,163.84
2023-03-15 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,6.65,3.34,4.5,3.66,1.95,3.69,303.46,8.06,0.0,8.06,0.79,84543.87,100070.52,0.8,0.78,0.01,56.61,168.1,0.34,0.26,0.16,0.19,3.6,150.54,10.94,7.65,160.48
2023-03-15 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,7.03,3.38,4.51,3.64,1.96,3.69,300.92,0.0,0.0,0.0,0.78,84515.23,100028.38,0.63,0.71,0.0,56.58,168.14,0.34,0.26,0.16,0.19,4.12,153.33,8.98,8.58,161.88
2023-03-15 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,7.13,3.15,4.3,3.59,1.98,3.69,277.74,0.0,0.0,0.0,0.76,84491.2,99981.83,0.7,0.01,0.0,56.4,168.19,0.34,0.26,0.16,0.19,5.54,165.74,8.96,10.66,171.14
2023-03-15 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,7.71,3.41,4.12,3.53,1.99,3.69,268.33,0.0,0.0,0.0,0.74,84483.06,99950.2,0.8,0.0,0.0,56.35,168.23,0.34,0.26,0.16,0.19,6.3,176.8,10.77,11.68,179.84
2023-03-15 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,8.13,3.47,4.02,3.46,2.0,3.68,264.75,0.0,0.0,0.0,0.72,84490.64,99948.47,0.89,0.0,0.0,56.19,168.28,0.34,0.26,0.16,0.19,6.25,181.46,11.82,11.51,184.55
2023-03-15 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,8.71,3.57,4.07,3.4,2.02,3.68,281.35,0.0,0.0,0.0,0.7,84503.12,99959.75,0.96,0.0,0.0,55.99,168.32,0.34,0.26,0.16,0.19,6.07,187.7,12.84,11.2,190.4
2023-03-15 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,8.47,3.12,3.98,3.35,2.03,3.68,282.38,0.0,0.0,0.0,0.69,84543.77,100010.27,0.99,0.0,0.0,55.88,168.36,0.34,0.26,0.16,0.19,5.73,197.21,13.16,10.63,198.71
2023-03-15 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,7.02,1.71,3.58,3.31,2.04,3.68,289.32,0.0,0.0,0.0,0.69,84611.97,100116.87,0.91,0.09,0.0,55.76,168.4,0.34,0.26,0.16,0.19,5.25,206.62,12.5,9.93,207.26
2023-03-15 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.71,1.38,3.75,3.44,2.05,3.68,277.19,0.0,0.0,0.0,0.74,84579.89,100075.93,0.67,0.35,0.0,55.55,168.45,0.34,0.26,0.16,0.19,5.52,229.22,13.01,10.24,232.13
2023-03-15 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.27,2.0,3.69,3.42,2.07,3.68,281.62,0.0,0.0,0.0,0.79,84735.49,100354.71,0.86,0.96,0.0,55.53,168.49,0.35,0.26,0.16,0.19,5.84,250.16,14.34,10.34,251.2
2023-03-15 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.01,2.02,3.56,3.38,2.08,3.68,288.04,0.0,0.0,0.0,0.87,84896.72,100727.21,0.91,0.73,0.01,55.47,168.53,0.36,0.26,0.16,0.19,6.59,267.58,14.03,10.94,269.26
2023-03-15 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.69,1.23,3.42,3.32,2.09,3.67,296.86,0.0,0.0,0.0,0.9,85072.27,101075.47,0.9,0.46,0.29,55.74,168.19,0.35,0.27,0.16,0.19,6.8,271.78,14.19,11.03,274.15
2023-03-15 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.87,0.12,3.15,3.24,2.1,3.67,295.12,0.29,0.0,0.29,0.88,85209.48,101330.19,0.83,0.19,0.15,55.88,198.61,0.35,0.27,0.16,0.19,6.92,269.06,13.82,11.15,271.33
2023-03-15 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.27,-1.2,2.73,3.15,2.11,3.67,282.37,49.16,167.98,49.16,0.84,85301.59,101477.77,0.61,0.1,0.09,55.95,212.18,0.35,0.27,0.16,0.19,6.05,264.87,13.23,10.43,269.44
2023-03-15 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.76,-1.84,2.72,3.06,2.12,3.67,263.3,227.9,497.66,227.86,0.77,85403.38,101602.66,0.37,0.05,0.04,55.95,213.29,0.35,0.27,0.16,0.19,6.64,265.77,14.33,10.29,268.3
2023-03-15 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.19,-2.8,2.99,2.99,2.13,3.67,256.05,395.51,550.56,395.43,0.7,85442.6,101614.43,0.38,0.02,0.02,55.95,213.46,0.34,0.27,0.16,0.19,7.75,271.88,14.82,11.29,272.78
2023-03-15 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.32,-3.77,3.61,2.96,2.14,3.67,242.03,546.94,612.61,546.84,0.6,85494.23,101636.41,0.29,0.01,0.01,55.94,213.6,0.34,0.27,0.16,0.19,7.76,276.19,15.36,11.05,276.87
2023-03-15 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.58,-4.68,3.99,2.99,2.15,3.67,221.29,713.67,842.24,713.51,0.55,85498.1,101610.77,0.09,0.0,0.0,55.87,213.75,0.34,0.27,0.16,0.19,7.86,278.16,16.65,11.15,278.96
2023-03-15 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.62,-6.84,4.5,3.05,2.16,3.66,217.99,801.94,954.27,801.75,0.43,85531.66,101600.45,0.1,0.0,0.0,55.74,213.81,0.34,0.27,0.16,0.19,8.04,280.61,17.12,11.4,281.47
2023-03-15 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.87,-8.85,4.75,3.15,2.16,3.66,218.45,749.16,892.06,748.99,0.36,85535.05,101561.73,0.13,0.0,0.0,55.58,213.85,0.34,0.27,0.16,0.19,8.04,282.38,16.98,11.47,283.32
2023-03-15 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.97,-9.01,4.83,3.29,2.17,3.66,217.62,677.49,903.44,677.33,0.36,85592.7,101610.57,0.13,0.0,0.0,55.73,168.41,0.33,0.27,0.16,0.19,7.29,288.63,16.49,10.42,289.8
2023-03-15 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.12,-9.12,4.76,3.38,2.18,3.66,215.09,572.81,897.83,572.68,0.35,85639.83,101672.25,0.1,0.0,0.0,55.66,168.46,0.33,0.27,0.16,0.19,6.85,287.96,15.8,9.98,289.3
2023-03-16 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.86,-8.78,4.46,3.44,2.2,3.66,218.19,391.85,834.91,391.76,0.37,85675.62,101731.53,0.07,0.0,0.0,55.56,168.5,0.33,0.27,0.16,0.19,6.47,287.03,14.87,9.7,288.51
2023-03-16 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.08,-7.9,3.98,3.46,2.21,3.66,209.72,197.3,702.6,197.26,0.41,85734.73,101834.91,0.04,0.0,0.0,55.56,168.54,0.33,0.27,0.16,0.19,5.67,284.94,12.64,9.2,287.25
2023-03-16 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.1,-8.0,3.64,3.42,2.22,3.66,208.07,27.94,0.0,27.94,0.44,85795.22,101959.67,0.01,0.0,0.0,55.56,168.58,0.33,0.27,0.16,0.19,4.97,280.89,11.21,9.03,284.72
2023-03-16 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.11,-7.58,2.98,3.33,2.23,3.65,206.24,0.0,0.0,0.0,0.52,85868.55,102096.09,0.0,0.0,0.0,55.55,168.62,0.33,0.27,0.16,0.19,4.36,275.7,10.15,8.22,281.56
