,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),soil_temperature_level_1 (degC),soil_temperature_level_2 (degC),soil_temperature_level_3 (degC),soil_temperature_level_4 (degC),surface_thermal_radiation (W/m^2),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),mean_sea_level_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),snow_depth (mm of water equivalent),snow_density (kg/m^3),volumetric_soil_water_layer_1 (0-1),volumetric_soil_water_layer_2 (0-1),volumetric_soil_water_layer_3 (0-1),volumetric_soil_water_layer_4 (0-1),wind_speed (m/s),wind_direction (deg),10m_wind_gust (m/s),100m_wind_speed (m/s),100m_wind_direction (deg)
2023-03-06 17:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-1.9,-9.86,-0.08,0.45,1.59,4.02,193.53,429.16,856.09,429.06,0.55,86757.6,102193.98,0.77,0.0,0.0,25.47,184.23,0.26,0.26,0.18,0.19,3.08,244.25,6.76,4.85,253.95
2023-03-06 18:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-0.43,-8.8,-0.09,0.43,1.59,4.01,198.33,587.79,891.27,587.66,0.53,86796.99,102211.34,0.72,0.0,0.0,25.44,184.25,0.26,0.26,0.18,0.19,3.23,245.13,7.79,4.66,247.87
2023-03-06 19:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.55,-9.28,-0.1,0.42,1.59,4.01,216.07,665.18,785.24,665.04,0.48,86822.21,102218.13,0.59,0.02,0.02,25.44,184.27,0.26,0.26,0.18,0.19,3.25,237.96,8.46,4.31,238.87
2023-03-06 20:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.26,-9.0,0.06,0.42,1.58,4.01,225.26,704.94,733.02,704.81,0.46,86823.97,102197.81,0.54,0.05,0.04,25.32,184.28,0.26,0.26,0.18,0.19,3.51,232.51,8.63,4.55,232.96
2023-03-06 21:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.75,-8.78,0.35,0.42,1.58,4.01,223.87,703.12,820.59,702.97,0.46,86822.74,102176.85,0.29,0.03,0.01,25.32,184.2,0.26,0.26,0.18,0.19,3.73,231.71,8.73,4.84,232.6
2023-03-06 22:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.53,-8.23,2.11,0.56,1.58,4.01,227.01,577.82,692.04,577.7,0.48,86824.95,102147.84,0.43,0.03,0.01,25.44,184.08,0.26,0.25,0.18,0.19,3.61,239.19,8.19,4.69,240.55
2023-03-06 23:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.48,-7.43,2.2,0.7,1.58,4.0,221.22,438.57,596.11,438.49,0.52,86812.91,102136.98,0.63,0.02,0.0,25.32,184.1,0.26,0.25,0.18,0.19,3.43,233.07,7.46,4.56,234.09
2023-03-07 00:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.88,-7.48,2.08,0.83,1.58,4.0,210.59,334.73,723.01,334.66,0.54,86808.13,102155.91,0.51,0.01,0.0,25.06,184.13,0.26,0.25,0.18,0.19,3.15,224.65,6.83,4.49,225.11
2023-03-07 01:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-0.07,-7.78,1.75,0.92,1.58,4.0,211.63,146.43,506.26,146.4,0.56,86852.2,102233.41,0.44,0.0,0.0,24.93,184.16,0.26,0.25,0.18,0.19,2.74,205.56,4.83,4.81,210.02
2023-03-07 02:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-2.86,-8.52,1.11,0.93,1.58,4.0,205.5,14.81,0.0,14.81,0.65,86877.42,102296.7,0.61,0.0,0.0,24.93,184.18,0.26,0.25,0.18,0.19,2.9,187.43,5.03,5.43,200.6
2023-03-07 03:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.13,-8.57,0.72,0.89,1.58,4.0,198.04,0.0,0.0,0.0,0.77,86911.52,102356.26,0.58,0.0,0.0,25.06,184.21,0.26,0.25,0.18,0.19,3.44,175.39,6.41,5.61,189.13
2023-03-07 04:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.71,-8.77,0.81,0.84,1.58,3.99,198.51,0.0,0.0,0.0,0.79,86897.91,102361.84,0.39,0.0,0.0,25.06,184.23,0.26,0.25,0.18,0.19,3.99,170.16,7.21,6.0,180.88
2023-03-07 05:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.87,-9.22,1.05,0.79,1.58,3.99,198.38,0.0,0.0,0.0,0.77,86930.9,102418.39,0.46,0.0,0.0,25.06,184.24,0.26,0.25,0.18,0.19,4.24,166.85,7.33,6.35,174.68
2023-03-07 06:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-6.78,-10.28,0.86,0.74,1.58,3.99,197.68,0.0,0.0,0.0,0.76,86918.58,102442.67,0.35,0.0,0.0,25.06,184.27,0.26,0.25,0.18,0.19,4.28,165.4,7.26,6.51,171.47
2023-03-07 07:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-7.87,-11.61,0.58,0.68,1.58,3.99,210.56,0.0,0.0,0.0,0.74,86920.76,102454.3,0.41,0.0,0.0,25.06,184.28,0.26,0.25,0.18,0.19,4.21,164.95,7.6,6.31,169.59
2023-03-07 08:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-7.99,-12.26,0.62,0.62,1.58,3.99,201.99,0.0,0.0,0.0,0.71,86912.18,102448.45,0.34,0.0,0.0,25.06,184.29,0.26,0.25,0.18,0.19,4.18,164.15,7.27,6.01,168.22
2023-03-07 09:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-8.52,-13.96,0.48,0.56,1.58,3.98,201.62,0.0,0.0,0.0,0.65,86908.16,102456.25,0.38,0.0,0.0,25.06,184.3,0.26,0.25,0.18,0.19,3.93,162.44,6.94,5.74,165.32
2023-03-07 10:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-8.7,-12.66,0.59,0.6,1.58,3.98,203.21,0.0,0.0,0.0,0.73,86880.63,102345.96,0.32,0.0,0.0,25.06,184.25,0.26,0.26,0.18,0.19,3.35,156.36,6.61,5.04,155.9
2023-03-07 11:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-9.39,-13.33,0.44,0.55,1.58,3.98,195.78,0.0,0.0,0.0,0.73,86853.05,102342.52,0.38,0.0,0.0,25.06,184.26,0.26,0.26,0.18,0.19,3.23,156.23,6.23,4.81,153.22
2023-03-07 12:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-9.34,-13.64,0.31,0.5,1.58,3.98,195.18,0.0,0.0,0.0,0.71,86830.95,102340.99,0.66,0.0,0.0,25.06,184.26,0.26,0.26,0.18,0.19,3.16,155.33,6.29,4.6,147.56
2023-03-07 13:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-9.08,-13.67,0.27,0.47,1.58,3.98,198.0,0.0,0.0,0.0,0.69,86859.84,102393.61,0.77,0.0,0.0,25.06,184.27,0.26,0.26,0.18,0.19,3.1,153.96,6.46,4.57,146.63
2023-03-07 14:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-8.82,-13.54,0.19,0.44,1.58,3.98,197.39,0.0,0.0,0.0,0.69,86874.75,102441.94,0.98,0.0,0.0,25.06,184.28,0.26,0.26,0.18,0.19,3.26,154.64,6.57,5.24,150.88
2023-03-07 15:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-7.58,-13.63,0.14,0.42,1.57,3.97,207.39,42.68,238.89,42.67,0.62,86916.3,102525.09,1.0,0.0,0.0,25.06,184.28,0.26,0.26,0.18,0.19,3.41,154.96,6.77,5.37,155.49
2023-03-07 16:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.91,-12.88,-0.07,0.4,1.57,3.97,216.25,158.09,186.64,158.07,0.58,86942.56,102545.52,1.0,0.01,0.01,25.06,184.22,0.26,0.26,0.18,0.19,3.26,148.88,6.67,4.99,152.9
2023-03-07 17:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-4.37,-12.29,-0.54,0.38,1.57,3.97,230.27,298.47,242.64,298.45,0.54,86934.95,102476.1,0.98,0.01,0.01,25.06,184.18,0.26,0.26,0.18,0.19,3.22,145.52,6.62,4.88,151.42
2023-03-07 18:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-1.9,-11.6,-0.31,0.36,1.57,3.97,227.5,440.51,320.15,440.46,0.47,86921.8,102422.33,0.88,0.01,0.01,25.06,183.97,0.26,0.26,0.18,0.19,3.29,147.74,6.71,4.76,152.99
2023-03-07 19:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-0.54,-10.27,-0.37,0.35,1.57,3.96,237.22,535.06,425.09,534.99,0.48,86906.94,102342.32,0.51,0.02,0.02,25.06,183.83,0.26,0.25,0.18,0.19,3.13,153.43,7.45,4.29,157.21
2023-03-07 20:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.59,-9.29,-0.35,0.34,1.56,3.96,222.34,703.62,755.74,703.48,0.48,86880.59,102240.91,0.25,0.07,0.01,24.93,183.86,0.26,0.25,0.18,0.19,3.61,172.64,8.67,4.79,174.24
2023-03-07 21:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.92,-8.77,-0.2,0.33,1.56,3.96,226.24,682.78,805.15,682.63,0.45,86845.95,102160.38,0.06,0.0,0.0,24.93,183.88,0.26,0.25,0.18,0.19,3.76,183.09,8.42,4.95,184.42
2023-03-07 22:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,2.6,-8.2,0.94,0.36,1.56,3.96,215.03,642.48,854.6,642.34,0.45,86783.26,102075.6,0.12,0.0,0.0,24.9,184.39,0.26,0.25,0.18,0.19,3.95,186.09,8.25,5.32,187.43
2023-03-07 23:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,2.41,-7.57,1.66,0.39,1.56,3.96,211.54,534.62,889.39,534.49,0.48,86766.77,102062.02,0.61,0.05,0.0,24.9,184.41,0.26,0.25,0.18,0.19,3.94,178.85,8.49,5.53,179.79
2023-03-08 00:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.74,-7.4,1.7,0.44,1.55,3.96,222.39,317.21,662.42,317.15,0.51,86735.8,102046.35,0.8,0.0,0.0,24.76,184.43,0.26,0.25,0.18,0.19,4.49,171.77,8.67,6.86,172.59
2023-03-08 01:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.56,-6.69,1.47,0.5,1.55,3.95,224.59,136.27,452.38,136.24,0.58,86731.11,102081.79,0.88,0.0,0.0,24.76,184.47,0.26,0.25,0.18,0.19,4.27,166.48,7.78,7.56,168.85
2023-03-08 02:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-1.37,-7.45,1.19,0.54,1.55,3.95,218.75,13.82,0.0,13.82,0.63,86739.55,102116.15,0.92,0.0,0.0,24.76,184.49,0.26,0.25,0.18,0.19,3.75,167.25,7.02,7.44,169.7
2023-03-08 03:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.06,-7.2,0.81,0.54,1.55,3.95,211.25,0.0,0.0,0.0,0.73,86770.3,102166.62,0.83,0.0,0.0,24.76,184.49,0.26,0.25,0.18,0.19,3.38,165.72,6.58,6.76,170.4
2023-03-08 04:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.19,-7.41,0.84,0.52,1.55,3.95,208.05,0.0,0.0,0.0,0.73,86764.55,102161.59,0.65,0.0,0.0,24.76,184.45,0.26,0.25,0.18,0.19,2.96,161.39,5.9,6.28,168.3
2023-03-08 05:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.41,-7.47,0.84,0.5,1.55,3.94,211.16,0.0,0.0,0.0,0.73,86759.12,102143.34,0.38,0.0,0.0,24.76,184.38,0.26,0.25,0.18,0.19,2.69,160.31,5.53,6.07,167.74
2023-03-08 06:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.32,-7.37,0.9,0.48,1.55,3.94,214.77,0.0,0.0,0.0,0.74,86740.36,102114.29,0.4,0.0,0.0,24.76,184.4,0.26,0.25,0.18,0.19,2.66,160.14,5.39,5.85,167.31
2023-03-08 07:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.68,-7.53,0.79,0.46,1.55,3.94,202.26,0.0,0.0,0.0,0.75,86718.15,102086.51,0.69,0.0,0.0,24.76,184.42,0.26,0.25,0.18,0.19,2.64,157.91,5.01,5.35,163.45
2023-03-08 08:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.9,-7.9,0.73,0.44,1.54,3.94,220.2,0.0,0.0,0.0,0.74,86678.43,102053.68,0.91,0.0,0.0,24.76,184.44,0.26,0.25,0.18,0.19,2.66,153.84,5.05,5.03,155.74
2023-03-08 09:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.21,-8.1,0.95,0.42,1.54,3.93,217.87,0.0,0.0,0.0,0.69,86662.77,102049.54,0.93,0.0,0.0,24.76,184.46,0.26,0.25,0.18,0.19,2.59,148.45,4.91,4.58,146.06
2023-03-08 10:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.92,-7.78,0.6,0.46,1.54,3.94,228.3,0.0,0.0,0.0,0.75,86575.3,101929.75,0.98,0.0,0.0,24.76,160.29,0.26,0.26,0.18,0.19,2.36,142.24,4.82,4.31,137.83
2023-03-08 11:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.44,-7.35,0.65,0.44,1.54,3.93,234.07,0.0,0.0,0.0,0.74,86534.77,101896.52,0.97,0.01,0.0,24.76,163.52,0.26,0.26,0.18,0.19,2.15,142.17,4.59,3.67,131.51
2023-03-08 12:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-2.81,-6.88,0.67,0.43,1.54,3.93,248.67,0.0,0.0,0.0,0.73,86514.91,101902.06,0.99,0.02,0.02,24.79,165.67,0.26,0.26,0.18,0.19,1.96,142.4,4.62,3.2,130.57
2023-03-08 13:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-2.55,-6.69,0.77,0.42,1.54,3.93,256.7,0.0,0.0,0.0,0.73,86522.13,101932.5,0.99,0.06,0.06,24.79,167.21,0.26,0.26,0.18,0.19,2.03,134.71,4.84,3.24,125.47
2023-03-08 14:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-2.56,-6.45,0.67,0.41,1.53,3.93,259.88,0.0,0.0,0.0,0.75,86503.52,101921.88,0.98,0.09,0.09,24.94,168.5,0.26,0.26,0.18,0.19,2.07,131.87,5.18,3.37,124.64
2023-03-08 15:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-1.79,-5.99,0.75,0.39,1.53,3.92,258.4,29.94,27.6,29.94,0.73,86492.38,101915.45,0.98,0.09,0.09,24.94,169.63,0.26,0.26,0.18,0.19,2.27,128.33,6.17,3.53,127.37
2023-03-08 16:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-1.7,-7.01,0.32,0.38,1.53,3.92,261.01,143.23,98.97,143.23,0.67,86464.94,101860.12,0.9,0.26,0.26,25.22,174.24,0.26,0.26,0.18,0.19,2.38,122.43,7.13,3.5,128.21
2023-03-08 17:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-0.86,-5.94,0.04,0.37,1.53,3.92,260.49,252.04,85.4,252.03,0.68,86470.46,101823.49,0.86,0.26,0.26,25.4,176.49,0.26,0.26,0.18,0.19,2.52,124.77,6.96,3.64,133.4
2023-03-08 18:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-0.11,-5.84,-0.23,0.36,1.53,3.92,255.3,402.28,223.05,402.24,0.65,86408.23,101720.35,0.63,0.32,0.3,25.66,179.43,0.26,0.25,0.18,0.19,2.46,130.7,6.5,3.4,137.6
2023-03-08 19:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.68,-5.18,-0.38,0.36,1.52,3.91,225.58,659.5,741.93,659.37,0.65,86383.35,101606.64,0.68,0.0,0.0,25.81,180.73,0.26,0.25,0.18,0.19,2.16,143.41,6.06,2.83,148.54
2023-03-08 20:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.52,-4.46,-0.07,0.36,1.52,3.91,212.51,770.53,1004.31,770.34,0.64,86334.66,101483.23,0.72,0.39,0.06,25.94,181.89,0.26,0.25,0.18,0.19,1.98,166.34,5.94,2.56,170.95
2023-03-08 21:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,2.26,-4.33,1.0,0.37,1.52,3.91,217.03,709.53,816.42,709.38,0.62,86326.68,101429.9,0.93,0.12,0.0,25.94,182.36,0.26,0.25,0.18,0.19,2.61,194.52,6.88,3.37,196.15
2023-03-08 22:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,3.22,-5.02,1.8,0.42,1.52,3.91,239.01,476.63,487.53,476.55,0.55,86334.27,101460.97,0.98,0.1,0.01,25.76,182.53,0.26,0.26,0.18,0.19,3.01,227.56,7.42,3.91,228.62
2023-03-08 23:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,2.54,-4.4,1.98,0.51,1.52,3.91,253.72,322.92,260.63,322.88,0.6,86361.92,101540.48,0.99,0.04,0.04,25.76,182.69,0.26,0.26,0.18,0.19,2.43,222.91,6.64,3.5,222.86
2023-03-09 00:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.56,-1.75,1.44,0.62,1.52,3.91,272.82,85.25,2.22,85.25,0.84,86404.73,101598.05,0.94,0.58,0.24,25.27,184.63,0.27,0.26,0.18,0.19,1.74,208.71,5.38,2.97,208.09
2023-03-09 01:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-0.04,-1.34,1.1,0.68,1.52,3.9,274.36,67.35,48.53,67.35,0.91,86425.53,101616.39,0.95,0.48,0.4,25.68,184.38,0.27,0.26,0.18,0.19,1.57,202.99,5.71,3.25,206.02
2023-03-09 02:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.0,-1.74,1.14,0.7,1.52,3.9,264.98,10.26,0.0,10.26,0.88,86481.49,101714.01,0.98,0.27,0.24,25.94,183.58,0.27,0.26,0.18,0.19,2.13,216.55,5.94,4.78,225.07
2023-03-09 03:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-2.42,-4.1,0.25,0.69,1.52,3.9,253.52,0.0,0.0,0.0,0.88,86587.52,101895.03,0.97,0.43,0.43,26.22,182.76,0.27,0.25,0.18,0.19,3.18,232.3,7.35,6.43,239.24
2023-03-09 04:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-2.61,-5.32,0.21,0.67,1.52,3.9,244.62,0.0,0.0,0.0,0.82,86637.05,101978.01,0.83,0.04,0.04,26.22,182.77,0.27,0.25,0.18,0.19,3.92,239.45,9.95,7.41,243.76
2023-03-09 05:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-2.9,-6.69,0.36,0.65,1.52,3.89,229.05,0.0,0.0,0.0,0.75,86722.13,102095.43,0.38,0.0,0.0,26.22,182.8,0.27,0.25,0.18,0.19,3.96,238.27,9.2,7.7,243.72
2023-03-09 06:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-4.31,-9.28,0.19,0.62,1.52,3.89,201.47,0.0,0.0,0.0,0.68,86781.8,102192.45,0.0,0.0,0.0,26.2,182.83,0.27,0.25,0.18,0.19,3.77,232.97,8.02,7.81,240.93
2023-03-09 07:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-4.91,-10.73,0.16,0.59,1.52,3.89,195.7,0.0,0.0,0.0,0.64,86846.4,102296.15,0.0,0.0,0.0,26.2,182.86,0.27,0.25,0.18,0.19,3.96,228.14,7.41,8.21,237.43
2023-03-09 08:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.11,-11.72,0.11,0.55,1.51,3.89,193.23,0.0,0.0,0.0,0.6,86939.12,102420.19,0.0,0.0,0.0,26.2,182.9,0.27,0.25,0.18,0.19,3.69,221.86,6.97,7.96,233.15
2023-03-09 09:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-4.95,-11.86,0.22,0.52,1.52,3.89,191.09,0.0,0.0,0.0,0.58,86970.38,102460.47,0.0,0.0,0.0,26.2,182.92,0.27,0.25,0.18,0.19,3.13,211.99,6.0,7.27,228.34
2023-03-09 10:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.02,-10.81,0.35,0.51,1.51,3.89,189.55,0.0,0.0,0.0,0.64,87028.91,102550.7,0.22,0.0,0.0,26.2,182.94,0.27,0.26,0.18,0.19,3.13,205.37,5.33,6.93,226.48
2023-03-09 11:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.38,-11.33,0.39,0.47,1.51,3.88,189.02,0.0,0.0,0.0,0.63,86998.67,102502.15,0.01,0.0,0.0,26.2,182.96,0.27,0.26,0.18,0.19,2.67,184.3,4.73,5.43,214.44
2023-03-09 12:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.01,-10.83,0.58,0.45,1.51,3.88,188.69,0.0,0.0,0.0,0.64,86983.03,102464.79,0.0,0.0,0.0,26.2,182.98,0.27,0.26,0.18,0.19,2.96,167.05,5.42,4.77,187.29
2023-03-09 13:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.23,-10.66,0.62,0.42,1.51,3.88,188.2,0.0,0.0,0.0,0.66,87026.44,102503.56,0.02,0.0,0.0,26.2,183.0,0.27,0.26,0.18,0.19,3.34,164.95,6.2,5.63,176.99
2023-03-09 14:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.55,-10.93,0.53,0.4,1.51,3.88,189.4,0.0,0.0,0.0,0.66,87014.83,102508.97,0.02,0.0,0.0,26.2,183.01,0.27,0.26,0.18,0.19,3.64,159.44,6.66,6.61,167.18
2023-03-09 15:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.14,-11.52,0.22,0.39,1.51,3.87,195.49,59.64,483.22,59.63,0.61,87070.05,102606.77,0.52,0.0,0.0,26.2,183.03,0.27,0.26,0.18,0.19,4.0,156.16,7.45,7.36,163.14
2023-03-09 16:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-1.97,-9.79,0.23,0.37,1.5,3.87,203.21,243.6,674.43,243.55,0.55,87059.39,102600.39,0.96,0.0,0.0,26.07,183.06,0.27,0.26,0.18,0.19,3.91,155.16,7.66,6.45,160.64
2023-03-09 17:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.42,-10.24,0.11,0.36,1.5,3.87,223.71,408.63,646.74,408.56,0.45,87067.14,102548.03,0.96,0.0,0.0,26.05,183.07,0.27,0.26,0.18,0.19,4.09,151.62,8.25,6.36,156.29
2023-03-09 18:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.14,-10.6,-0.25,0.35,1.5,3.87,239.85,514.73,551.22,514.64,0.41,86988.62,102382.94,0.52,0.0,0.0,26.05,183.09,0.27,0.25,0.18,0.19,4.66,153.76,9.18,6.83,156.44
2023-03-09 19:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,2.65,-9.54,-0.11,0.34,1.5,3.87,210.22,705.47,875.55,705.32,0.4,86901.67,102209.54,0.27,0.0,0.0,26.02,183.12,0.27,0.25,0.18,0.19,5.29,160.88,10.78,7.43,162.14
2023-03-09 20:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,3.98,-8.88,0.12,0.33,1.5,3.86,210.56,772.06,982.95,771.88,0.39,86850.45,102101.23,0.83,0.0,0.0,25.89,183.15,0.27,0.25,0.18,0.19,5.14,169.29,10.81,7.15,170.06
2023-03-09 21:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.08,-8.89,0.33,0.34,1.49,3.86,220.56,741.35,897.46,741.18,0.38,86788.06,102008.84,0.87,0.0,0.0,25.87,183.17,0.27,0.25,0.18,0.19,5.38,166.98,11.11,7.46,167.59
2023-03-09 22:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.46,-9.13,2.14,0.4,1.49,3.86,218.23,676.59,915.6,676.43,0.37,86637.82,101811.11,0.68,0.0,0.0,25.87,183.21,0.27,0.25,0.18,0.19,5.49,162.92,11.2,7.9,163.82
2023-03-09 23:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.62,-8.52,2.5,0.49,1.49,3.86,226.4,518.69,712.02,518.58,0.38,86581.61,101748.44,1.0,0.0,0.0,25.85,183.23,0.27,0.25,0.18,0.19,5.36,156.21,10.59,8.44,158.26
2023-03-10 00:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.02,-8.16,2.41,0.66,1.49,3.86,242.43,304.84,364.19,304.8,0.41,86466.29,101629.96,1.0,0.0,0.0,24.81,183.26,0.27,0.25,0.18,0.19,5.16,149.18,9.87,8.06,151.79
2023-03-10 01:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,3.03,-7.76,2.16,0.78,1.49,3.85,265.48,106.92,36.96,106.91,0.45,86359.96,101517.02,1.0,0.0,0.0,24.81,183.29,0.27,0.25,0.18,0.19,3.99,131.32,8.32,7.24,136.53
2023-03-10 02:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,2.45,-7.31,2.1,0.85,1.49,3.85,273.28,10.71,0.0,10.71,0.49,86301.04,101453.22,1.0,0.0,0.0,24.81,183.32,0.27,0.25,0.18,0.19,3.35,124.91,7.64,6.6,128.94
2023-03-10 03:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.27,-6.9,1.7,0.88,1.49,3.85,282.56,0.0,0.0,0.0,0.54,86220.72,101373.56,1.0,0.01,0.01,24.79,183.34,0.27,0.25,0.18,0.19,3.56,120.09,7.68,6.85,125.7
2023-03-10 04:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.83,-6.06,1.36,0.89,1.5,3.85,285.38,0.0,0.0,0.0,0.6,86154.49,101312.14,1.0,0.05,0.05,24.81,183.37,0.27,0.25,0.18,0.19,3.54,118.23,7.43,6.73,125.24
2023-03-10 05:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.68,-4.86,1.12,0.88,1.5,3.85,289.76,0.0,0.0,0.0,0.66,86047.74,101203.85,1.0,0.21,0.21,24.96,183.34,0.27,0.25,0.18,0.19,3.95,115.69,7.86,7.07,121.84
2023-03-10 06:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.8,-3.92,1.02,0.85,1.5,3.84,293.68,0.0,0.0,0.0,0.71,85944.69,101090.78,1.0,0.49,0.49,25.42,183.22,0.27,0.25,0.18,0.19,4.54,118.77,9.05,7.81,125.14
2023-03-10 07:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.73,-3.23,0.92,0.82,1.5,3.84,295.72,0.0,0.0,0.0,0.75,85813.79,100936.53,1.0,0.39,0.39,25.98,183.13,0.27,0.25,0.18,0.19,4.15,124.28,10.04,7.19,130.3
2023-03-10 08:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.36,-2.65,1.03,0.79,1.5,3.84,294.56,0.0,0.0,0.0,0.75,85763.86,100855.14,1.0,0.51,0.5,26.24,183.03,0.27,0.25,0.18,0.19,3.73,130.87,10.23,6.6,136.74
2023-03-10 09:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.35,-2.41,0.86,0.76,1.5,3.84,293.01,0.0,0.0,0.0,0.76,85643.55,100673.62,1.0,0.27,0.24,26.9,182.91,0.27,0.25,0.18,0.19,3.81,136.47,10.27,6.99,142.22
